OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Obese_mean	Normal_mean	Overweight_mean	Underweight_mean
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Gluconacetobacter	5.64725905522	0.130091442532	0.509524816582	1.0	0.0	2.48355005102e-08	1.41885294249e-07	4.8925633852e-07
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__cc_115	5.58523998534	0.133628287928	0.511928919177	1.0	9.53046498996e-05	0.0001495111187	0.000102478853659	0.000152993141227
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio	5.58208867518	0.133810418809	0.511928919177	1.0	0.000733240375448	0.000859656044338	0.000891745518791	0.000688354374288
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Tannerella	5.57928100698	0.133972887359	0.511928919177	1.0	0.0	8.36272860981e-07	1.83463867875e-06	4.19653337722e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Succiniclasticum	5.52162286369	0.137351035575	0.520604731616	1.0	0.0	3.85797509776e-05	0.000249988952199	8.07800880107e-06
k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__	5.48699044696	0.139418806608	0.524214712845	1.0	4.25125721155e-06	8.54374645941e-07	3.54989217309e-07	1.54198833483e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Lysinibacillus	5.38527736488	0.145663605726	0.539331737225	1.0	2.53406006009e-05	0.000525275596463	0.000195891348191	6.47167816145e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__	5.3841494032	0.145734320484	0.539331737225	1.0	2.05361234812e-06	3.49977489712e-07	6.24515493074e-08	0.0
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Geobacteraceae; g__Geobacter	5.35654762036	0.147474900997	0.539527272029	1.0	3.56267928258e-07	8.89769325384e-08	4.80011919656e-08	3.05615999609e-07
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__	5.34697681968	0.148083017217	0.539527272029	1.0	0.000182976839552	0.000206484583477	0.000152232022572	0.000189670048531
k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Dethiosulfovibrionaceae; g__Pyramidobacter	5.30250385657	0.15094000213	0.542697414434	1.0	1.07385196505e-05	6.50905461876e-06	6.92118150165e-06	2.21353979195e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Raoultella	5.29753423597	0.151262470832	0.542697414434	1.0	9.46652105849e-05	5.50343821753e-05	2.54906474023e-05	8.73084554178e-05
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Kocuria	5.19900996679	0.157791359109	0.561832869554	1.0	3.28526056697e-06	6.38570475627e-05	2.87491481571e-05	1.9296189195e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Dyella	5.16161333064	0.160338387671	0.56660933989	1.0	9.34474351588e-07	8.81164374995e-08	6.24515493074e-08	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes	5.09456398498	0.165002228296	0.578739158948	1.0	1.4141137296e-06	6.96878970335e-07	9.63008227783e-08	2.73677930338e-07
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus	4.9760597569	0.173558583541	0.603113693828	1.0	0.00157134981215	0.0011736391156	0.00171526504473	0.00212020265169
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__Fluviicola	4.96311568158	0.174518005022	0.603113693828	1.0	7.93545611023e-06	0.00113081557033	5.10529655901e-07	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Aerococcus	4.91201647822	0.178354267797	0.607145912184	1.0	3.43144245636e-05	2.15222793164e-05	5.96458413507e-05	1.23751465865e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Herbaspirillum	4.89537276762	0.179620749332	0.607145912184	1.0	0.00026784379206	0.00028740633333	0.000150182359844	8.48185451498e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes	4.8629586415	0.182111454957	0.607145912184	1.0	0.00103783840469	0.00173011676781	0.00128735533923	0.00186269436886
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter	4.83732792771	0.184103753598	0.607145912184	1.0	7.43569038869e-06	5.2569141221e-06	4.38246128453e-06	0.00116241857787
k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__Iamiaceae; g__Iamia	4.82935839405	0.184727373282	0.607145912184	1.0	1.2302230658e-05	2.05227156191e-07	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Weeksella	4.82935839405	0.184727373282	0.607145912184	1.0	9.45251058681e-06	1.26421694924e-07	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Crenotrichaceae; g__Crenothrix	4.82935839405	0.184727373282	0.607145912184	1.0	8.34794223224e-06	2.53129743612e-07	0.0	0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinobaculum	4.81226928004	0.186071264407	0.607315932438	1.0	8.49445633638e-06	2.09698806895e-06	4.17993696986e-06	9.79815794631e-07
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes	4.74098113682	0.191776444043	0.621620197932	1.0	0.00052656705736	0.000439519789957	0.000376593372226	0.00033587746811
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae; g__Brachybacterium	4.69094633378	0.195877682191	0.622097515047	1.0	1.79375715167e-06	4.72398008323e-06	6.3706156379e-06	0.0
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales; f__Victivallaceae; g__Victivallis	4.68091972939	0.196709301942	0.622097515047	1.0	2.42709137752e-05	4.79809700276e-05	1.46583528976e-05	8.94767164716e-06
k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__	4.67517081911	0.197187605114	0.622097515047	1.0	3.56267928258e-07	1.02038731482e-07	0.000136881713769	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingopyxis	4.66509962255	0.198028127199	0.622097515047	1.0	1.06049813809e-05	0.000105742821925	0.00062764818209	7.67439860102e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Moryella	4.65896479309	0.198541760121	0.622097515047	1.0	1.81288806762e-05	8.38263116462e-06	1.36971060056e-05	7.98517991416e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus	4.61438654441	0.202311399391	0.629710978238	1.0	0.000197455594965	0.000349585304315	0.000271062315324	0.000543944917068
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Rubrivivax	4.58914999363	0.204474828383	0.632257693027	1.0	1.73770400645e-06	9.70336692485e-07	3.63814594477e-06	1.14688578694e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__	4.53251902878	0.209407940683	0.643279294908	1.0	1.97634316022e-06	0.000177414512932	0.000103895659089	0.00062925262869
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__	4.51113660348	0.211299076229	0.644873804076	1.0	3.12488269337e-06	2.95713557543e-06	2.01713372578e-06	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Methylibium	4.48059901114	0.214027353274	0.648986167991	1.0	0.0	3.781990043e-07	0.0	5.2773233416e-06
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus	4.41456118644	0.220039019029	0.66254993732	1.0	0.000440621813969	0.000321101833367	0.000244952618928	0.000530482912046
k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__	4.38191921538	0.223067763035	0.66254993732	1.0	7.55581651073e-07	3.98256046642e-07	0.0	2.73677930338e-07
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__	4.38047282353	0.22320285445	0.66254993732	1.0	1.27172271138e-05	1.39636420093e-05	9.00726549077e-06	1.52770713753e-05
k__Bacteria; p__SR1; c__; o__; f__; g__	4.37046935176	0.224139234115	0.66254993732	1.0	2.85501489573e-05	1.60039163704e-06	4.61347752101e-06	0.0
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales; f__Victivallaceae; g__	4.32769384013	0.228184220094	0.666751356246	1.0	0.000100365899291	0.000196618046133	0.000180154526015	0.00013813216613
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Propionibacterium	4.32545464426	0.228397805012	0.666751356246	1.0	7.50073263011e-06	1.00963432431e-05	7.86063462816e-06	2.60692151142e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Anaerovibrio	4.28956578881	0.231846237124	0.672640317581	1.0	1.47271067126e-05	5.96943234454e-05	9.65608013414e-05	0.0
k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101	4.25547967719	0.23516568385	0.676981705327	1.0	5.02689376244e-06	1.56693288941e-06	4.44702547359e-07	7.20954543816e-07
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Listeriaceae; g__Listeria	4.24471112211	0.236223403561	0.676981705327	1.0	4.18407825525e-06	1.8552476785e-06	5.71425579424e-07	0.0
k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__	4.22657625572	0.238014531043	0.677980785395	1.0	1.71517116259e-06	5.4603570111e-07	1.56128873269e-08	5.47355860676e-07
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__	4.18725288167	0.241941216098	0.678320176277	1.0	1.49742578355e-06	4.41307384699e-07	6.3763298716e-08	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Pseudoramibacter_Eubacterium	4.15745459782	0.244956155845	0.678320176277	1.0	8.24566313843e-05	1.86027605734e-05	8.287886669e-06	2.11382787148e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteimonas	4.15405297992	0.245302501746	0.678320176277	1.0	1.29460935403e-06	7.63248108026e-06	2.59100936044e-07	3.05615999609e-07
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__	4.13827320273	0.246915027891	0.678320176277	1.0	2.12753530899e-05	1.13075031844e-05	2.40213936075e-05	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Aggregatibacter	4.13260397939	0.247496722994	0.678320176277	1.0	2.82720373162e-05	6.52369137392e-05	4.36538074149e-05	3.70159560276e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae; g__Aurantimonas	4.12964404874	0.247800926037	0.678320176277	1.0	6.56196712558e-06	1.50865138812e-06	1.14367693048e-07	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Lautropia	4.09049373203	0.251856785758	0.678320176277	1.0	3.33102599445e-06	2.95031735681e-06	1.41727391984e-06	1.0436043964e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella	4.06697149852	0.254322636766	0.678320176277	1.0	0.000208293964013	3.0607868537e-05	1.26076506981e-05	3.0170807542e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Brevibacillus	4.06630121069	0.254393224656	0.678320176277	1.0	0.0	2.05882818531e-07	8.0872966282e-06	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter	4.05482905877	0.255604123729	0.678320176277	1.0	0.0	2.04742001444e-05	5.23716748791e-06	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Kurthia	4.04910049277	0.256210742593	0.678320176277	1.0	0.0	4.79995593397e-07	4.13483668428e-06	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__; f__; g__	4.03746608974	0.257446785984	0.678320176277	1.0	4.51302909367e-06	9.2257179747e-06	6.06477712975e-06	3.78319129971e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria	4.03739420253	0.25745444014	0.678320176277	1.0	6.30733806259e-05	0.000105566116154	9.41259337118e-05	0.000333988898001
k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Dethiosulfovibrionaceae; g__Jonquetella	4.02909992023	0.258338960752	0.678320176277	1.0	1.17976282048e-06	6.08053490254e-06	3.8571469697e-06	3.08546744832e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Paenisporosarcina	3.93955952289	0.268065006114	0.698454334694	1.0	1.32368305101e-06	0.000388204748782	0.000478535569098	3.3801419294e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__	3.93129514729	0.26897922251	0.698454334694	1.0	0.00016292029811	0.00184948852816	0.000271136032362	0.00427392967103
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__	3.91619556682	0.270656849152	0.698949006053	1.0	4.45558340295e-05	6.67639476014e-06	2.42973288119e-06	2.4462816926e-07
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium	3.88766107648	0.273853008426	0.703338327653	1.0	9.27485065136e-05	9.13498495029e-05	8.2523030885e-05	0.000173078850271
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__	3.82993016641	0.280423892203	0.712818425785	1.0	3.74858175364e-05	3.65117785392e-05	5.31643020413e-06	2.90360407324e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium	3.81868159066	0.281720613602	0.712818425785	1.0	0.0	7.01531342982e-06	9.017559847e-06	3.21449934102e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Brucellaceae; g__	3.79475139201	0.284497222455	0.712818425785	1.0	0.0	3.07551446954e-05	6.06261262672e-06	2.65285867428e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium	3.75369141628	0.289318739717	0.712818425785	1.0	0.00949917779048	0.00671520557955	0.00828825178627	0.00456678798317
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium	3.74633314232	0.290190501128	0.712818425785	1.0	1.35236548629e-06	1.01470783309e-05	1.17099622693e-06	0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia	3.74456623775	0.290400183096	0.712818425785	1.0	0.00300310501614	0.000153538357863	0.000118893173193	0.000847550828042
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__0319-6G20; g__	3.73469004747	0.291574712692	0.712818425785	1.0	6.62832841511e-06	3.2495755242e-06	2.1236721227e-06	0.0
k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__	3.72753589842	0.292428179139	0.712818425785	1.0	3.85739150608e-06	6.03441270794e-07	5.20075137879e-07	2.73677930338e-07
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus	3.72026045661	0.293298409468	0.712818425785	1.0	0.0118613820707	0.00171190404661	0.00543767622169	0.00108511332396
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Erwinia	3.71830400324	0.293532820079	0.712818425785	1.0	6.13201786061e-05	6.18149113397e-05	4.39886769355e-05	6.62194099642e-05
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus	3.71251688639	0.294227180005	0.712818425785	1.0	0.000412630875951	0.00117216759028	0.00184796311322	0.00121736582606
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Vagococcus	3.68237625803	0.297867374477	0.717936748739	1.0	2.4340352161e-05	1.09041493062e-05	8.34415972916e-06	3.65382685572e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bosea	3.65515713813	0.301189246534	0.72223951975	1.0	0.0	1.79761294512e-07	2.5565424508e-06	3.05615999609e-07
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__	3.63583925659	0.303566846402	0.724245775679	1.0	0.00415490998486	0.00344167022336	0.00452338636145	0.00251943163626
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides	3.59329758233	0.308861802207	0.733156803218	1.0	0.0308797655203	0.0290763251698	0.0270626249328	0.0376768205348
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Trabulsiella	3.56508974763	0.312417801719	0.73787118999	1.0	1.59439283926e-06	6.84559963268e-06	2.75352630373e-06	3.57705032563e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__Gemella	3.50101724076	0.320630212054	0.753480998328	1.0	8.27540549487e-07	8.95196784103e-07	0.0	2.73677930338e-07
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Limnohabitans	3.46504891852	0.325323530602	0.753910946579	1.0	0.0	3.38513751764e-06	5.33255468936e-06	4.04822897695e-05
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Rhodoferax	3.46275142554	0.325625366289	0.753910946579	1.0	0.0	0.000334081276268	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__[Exiguobacteraceae]; g__	3.46275142554	0.325625366289	0.753910946579	1.0	0.0	4.59488775901e-06	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__	3.42391777875	0.330764613764	0.755140648995	1.0	7.53907061493e-06	8.18607306384e-06	5.23173230348e-06	2.73677930338e-07
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Butyricicoccus	3.4123994892	0.332302593615	0.755140648995	1.0	2.2339568631e-05	2.34197276256e-05	8.53884524228e-06	0.000211442316739
k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Elusimicrobiales; f__Elusimicrobiaceae; g__	3.40350445814	0.333494595703	0.755140648995	1.0	0.0	1.74849740749e-05	1.0929515659e-05	0.0
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium	3.35200160224	0.340470321733	0.755140648995	1.0	0.000253080332345	3.52568431954e-05	3.77442808689e-05	6.50338394362e-05
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	3.33270435202	0.343116684934	0.755140648995	1.0	0.00199973203256	0.00117904223271	0.00098612420989	0.00140790684324
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__; g__	3.32389937112	0.344330125138	0.755140648995	1.0	0.0	0.0	1.78417112762e-06	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium	3.32389937112	0.344330125138	0.755140648995	1.0	0.0	0.0	9.43700645978e-06	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__; g__	3.32389937112	0.344330125138	0.755140648995	1.0	0.0	0.0	1.73474229102e-06	0.0
k__Bacteria; p__Verrucomicrobia; c__Verruco-5; o__WCHB1-41; f__RFP12; g__	3.32389937112	0.344330125138	0.755140648995	1.0	0.0	0.0	3.29390935573e-06	0.0
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio	3.32389937112	0.344330125138	0.755140648995	1.0	0.0	0.0	6.31221919392e-06	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__	3.29863451721	0.347832739735	0.755140648995	1.0	6.14882925333e-07	1.56100630928e-07	2.46684183197e-06	2.73677930338e-07
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	3.28887017386	0.349194715797	0.755140648995	1.0	0.0028964704833	0.00298743424901	0.00365821701228	0.00242123157241
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__Mogibacterium	3.28859030905	0.349233820932	0.755140648995	1.0	0.000118092436468	6.7449887882e-05	7.80906900845e-05	0.00021700342232
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Leucobacter	3.28813600628	0.349297308157	0.755140648995	1.0	0.0	3.94668503124e-05	3.31735447968e-07	0.0
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Wautersiella	3.28127931246	0.350256726555	0.755140648995	1.0	3.92444963518e-07	2.05246519685e-06	0.0	4.17335473515e-05
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__	3.2478503019	0.354967112349	0.757672734363	1.0	8.15320247518e-05	1.33440112753e-05	1.81755895597e-05	8.87400291588e-05
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Facklamia	3.23070976445	0.357403567426	0.757672734363	1.0	2.54884094733e-05	4.55078426973e-05	0.000145681632174	1.21749407859e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae; g__Succinatimonas	3.22760566409	0.357846347198	0.757672734363	1.0	7.9948321405e-07	1.46215330769e-06	3.09574751914e-07	1.91215557298e-06
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Sneathia	3.22737364857	0.357879461763	0.757672734363	1.0	4.54208685886e-05	5.95336581821e-05	7.47302231901e-05	1.49916628744e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megamonas	3.21582376931	0.359531279522	0.757756508409	1.0	0.00015724124844	0.000463666531493	0.000862183818114	3.71902139405e-05
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Allobaculum	3.18696671599	0.363687117402	0.75979530982	1.0	4.41616517412e-06	1.47795830448e-05	1.46443950753e-05	0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermacoccaceae; g__Dermacoccus	3.18288361925	0.364278477014	0.75979530982	1.0	4.40335817708e-07	2.99253567553e-07	0.0	1.30077070664e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Morganella	3.17166057035	0.365908194821	0.75979530982	1.0	0.000811964708387	0.00363778256642	0.000103758552426	0.00466961269157
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium	3.16296493412	0.367175215695	0.75979530982	1.0	1.75746152258e-06	5.63779251358e-06	5.3177435508e-05	5.93104878602e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Pragia	3.15334332757	0.368581554551	0.75979530982	1.0	1.04932655519e-05	1.78729454867e-06	1.80725546549e-06	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Finegoldia	3.12440116856	0.372839806492	0.764663686917	1.0	0.00159086695151	0.0010404195241	0.00220149287847	0.000979168164228
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera	3.11424842594	0.374343540728	0.764663686917	1.0	0.00229233183191	0.00152911952106	0.00205533439508	0.00256025886761
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__p-75-a5	3.10428644144	0.3758240674	0.764663686917	1.0	0.0	1.01448351731e-05	9.85325180223e-05	0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sanguibacteraceae; g__Sanguibacter	3.07257134943	0.380570880783	0.77098411193	1.0	1.61299115984e-07	1.21238490662e-06	2.38398953036e-07	5.24092533778e-07
k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__	3.0183829067	0.38879956847	0.784273807643	1.0	4.40183340851e-07	1.42436126565e-07	1.56128873269e-08	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__	3.00069165257	0.391518549343	0.786383411073	1.0	2.63537699068e-05	1.17740583071e-05	4.43627437045e-06	0.0
k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Ureaplasma	2.96567453929	0.396947821193	0.789627058186	1.0	2.83541708135e-07	9.04347424387e-07	3.99936198062e-06	1.23110257547e-06
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__	2.95859963559	0.398052442276	0.789627058186	1.0	0.00104198810306	0.00131715127225	0.000551605410683	0.00142312296736
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Varibaculum	2.943581555	0.400405837124	0.789627058186	1.0	0.000145463410439	0.00021389837057	0.000421429858649	0.000220812084112
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Peptostreptococcus	2.93444140392	0.401843860429	0.789627058186	1.0	5.18294220518e-05	7.28916995768e-05	8.25905859448e-05	2.9082259558e-05
