OTU	Test-Statistic	P	FDR_P	Bonferroni_P	teen_mean	20s_mean	30s_mean	40s_mean	50s_mean
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__	7.84741121569	0.0973303721941	0.412119593975	1.0	3.07458908186e-06	7.99090986378e-05	0.000158614071005	0.000886171067258	0.000419284205023
k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__	7.79728577509	0.0992925553027	0.41218453049	1.0	3.87024507989e-05	4.74260546e-05	9.84284968017e-05	0.000283616739412	0.000224969385441
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Moraxella	7.76443859617	0.100598351573	0.41218453049	1.0	0.0	8.73829497038e-07	6.01562991836e-06	0.0	3.31852827253e-07
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Bulleidia	7.76358950301	0.100632317811	0.41218453049	1.0	3.14109178075e-05	4.79922206308e-05	7.60135157929e-05	6.90506718699e-05	0.00029708823225
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Methylibium	7.75806285853	0.100853661716	0.41218453049	1.0	0.0	0.0	1.18584251086e-07	0.0	2.29309148216e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Anaerovibrio	7.63798541984	0.105776406535	0.428576819581	1.0	0.0	0.0	0.000116979395333	2.136214485e-05	8.80347711138e-05
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium	7.38720218911	0.116787295872	0.469145547519	1.0	0.0	0.000101433636186	0.000773117793997	0.000294302490503	0.000236695101005
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides	7.22788843503	0.124324381698	0.491327504144	1.0	0.0234263976309	0.0301470278269	0.0275232892177	0.0315460418499	0.0278113727136
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	7.19840544608	0.125767570308	0.491327504144	1.0	0.00118442041979	0.00243879446628	0.000541014428213	0.00114687290616	0.00151275634064
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces	7.18577725376	0.126390435294	0.491327504144	1.0	0.000130398094807	0.000913580972846	0.00050207397589	0.00037214713411	0.000207124434708
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__	7.16282942171	0.127529588889	0.491327504144	1.0	0.00170478753199	0.00297905231195	0.00386335447492	0.00462750605305	0.00382412438772
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__	7.15381906731	0.127979454764	0.491327504144	1.0	0.0	7.79771950925e-05	0.000102136489923	0.000180827710323	0.000146578426537
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium	7.13944576863	0.128700108768	0.491327504144	1.0	0.00824096847582	0.00910166760694	0.00551568484455	0.00722195175479	0.00677748323451
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__02d06	7.12107109974	0.129626830881	0.491327504144	1.0	4.63659261527e-06	1.30712838164e-05	1.49378196469e-05	3.9412239405e-05	2.57154791078e-05
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium	7.03769586123	0.133909530594	0.503499835033	1.0	2.86866816231e-05	0.00385173995441	0.00125631685216	0.000629403583275	0.000451057079827
k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae; g__	6.98900271733	0.136470523963	0.509056716371	1.0	1.32997647272e-06	3.52471762262e-07	9.97825544431e-05	0.00028132250805	3.77663867861e-05
k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera	6.91155274304	0.140636735638	0.517037465681	1.0	0.0	1.95621958448e-06	5.72166975016e-06	1.20687213304e-05	2.98959117067e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__	6.89104521193	0.141759237313	0.517037465681	1.0	8.54299314905e-05	0.000127406099204	0.000192834727951	0.000208732959783	0.000212115337773
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Eggerthella	6.88829704396	0.141910283134	0.517037465681	1.0	0.00011616163865	0.0002291976358	0.00021419195699	0.000171514687948	0.00028232812379
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__	6.81577292341	0.145950004987	0.527665402646	1.0	4.97460397092e-06	0.000112214899986	1.25433125561e-05	0.000156025759896	3.17414245893e-05
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Lysinibacillus	6.75770353172	0.149260044409	0.52968927368	1.0	3.206370423e-06	5.58341206157e-05	0.000151704502235	0.000699330465333	0.000485385589192
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus	6.74668778015	0.149895636854	0.52968927368	1.0	0.000270920414895	0.000128983413525	0.000231958978942	0.00170951048474	0.00178205432553
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__	6.72065163477	0.15140770705	0.52968927368	1.0	0.000601558518964	0.000237106403796	0.000580211589022	0.00167077047483	0.00170776618734
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae; g__Brachybacterium	6.70050688585	0.152587155184	0.52968927368	1.0	4.89892342425e-05	3.72173288986e-06	3.22845758819e-06	4.11185518983e-06	4.53631537274e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Anaerobacillus	6.687711814	0.153340629516	0.52968927368	1.0	8.59887747144e-06	7.0592734856e-06	1.91013857388e-05	2.21782986752e-05	2.1495778613e-05
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas	6.65566701199	0.155242567419	0.52968927368	1.0	1.76140490038e-05	3.88389384408e-05	0.00450532752601	0.00180307113074	0.000618488105285
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Cardiobacteriaceae; g__Cardiobacterium	6.65501265659	0.15528162769	0.52968927368	1.0	3.52193283674e-06	1.56379790033e-06	9.98733271867e-07	2.06869085226e-06	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus	6.65092578321	0.15552578674	0.52968927368	1.0	0.0287439605396	0.0245725270032	0.0226995849883	0.0219018942898	0.02142867978
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga	6.61086446728	0.157937688852	0.534033911946	1.0	0.0	1.75875293234e-06	1.34632647784e-06	6.1738870597e-06	4.98413822529e-05
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales; f__Victivallaceae; g__Victivallis	6.58355235306	0.159601451066	0.535804871437	1.0	0.0	4.87470933861e-05	2.61030935667e-05	3.99445251324e-05	4.05309809779e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfotomaculum	6.52306525123	0.163342875183	0.54375942737	1.0	0.0	2.00601624332e-07	8.98133218837e-08	5.62738825409e-07	2.21754855663e-07
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter	6.50803585416	0.164284763163	0.54375942737	1.0	0.0	1.68952716088e-06	3.70334900116e-06	6.03196973384e-06	6.19952518853e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Salmonella	6.43876646963	0.168689712835	0.553292896695	1.0	6.34851281397e-06	5.30601572336e-05	6.80111507609e-05	0.000120460728709	6.34956517018e-05
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]	6.42590072711	0.169519525796	0.553292896695	1.0	1.01044151794e-05	0.00170185063817	0.00109010131607	0.00241722777756	0.00103628744518
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Xenophilus	6.37125201588	0.173085474984	0.561035677535	1.0	0.0	2.43566946148e-06	1.12069408143e-05	2.01590590074e-07	2.12014177388e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__Carludovica	6.32372514667	0.176241535268	0.567352887508	1.0	2.97714741643e-06	1.87625847753e-05	1.46291915245e-05	3.64562565529e-06	1.03711192359e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__Gyrocarpus	6.25906856292	0.180618240144	0.571343314962	1.0	0.0	9.9266395397e-08	0.0	4.22186274477e-06	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemania	6.25789235077	0.180698756258	0.571343314962	1.0	0.000425327047475	0.00042119044389	0.000459625749677	0.000358850568683	0.000365208570937
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter	6.2388401059	0.18200744915	0.571343314962	1.0	0.000729919658591	0.000947154037888	0.00109852537821	0.00143254779889	0.00109152238273
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae; g__	6.1989528793	0.184774859307	0.571343314962	1.0	0.0	3.42047175146e-06	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio	6.1989528793	0.184774859307	0.571343314962	1.0	0.0	1.05093492338e-05	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__; g__	6.1989528793	0.184774859307	0.571343314962	1.0	0.0	4.92114117327e-06	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenella	6.00577573706	0.198717352961	0.610438927397	1.0	2.97709172641e-05	1.04055201389e-05	2.03711211708e-05	2.08192394624e-05	1.80678171201e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Citrobacter	5.97091722644	0.20133074561	0.613687991099	1.0	0.0	2.00547524589e-06	1.16256687802e-05	1.30632199709e-05	1.24149183628e-05
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__	5.95694945404	0.20238646515	0.613687991099	1.0	0.00439642830934	0.00165500791833	0.000188601833123	0.000174236654834	0.000173847124045
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__RF16; g__	5.92571398415	0.204765109461	0.616920522093	1.0	0.0	0.0	2.75981429956e-05	1.01610895591e-05	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Butyricicoccus	5.89079990679	0.207453176151	0.620465262888	1.0	0.0	5.33892051289e-05	1.64408918138e-05	4.77338989381e-05	6.22918938015e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__[Thermicanaceae]; g__Thermicanus	5.87625815404	0.208581939439	0.620465262888	1.0	0.0	1.14980513059e-05	6.68685423162e-07	8.65893367172e-06	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__	5.76164925278	0.217669599878	0.639819261511	1.0	0.0	5.71811986087e-07	0.0	1.1162662463e-06	2.79046742841e-07
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia	5.75990186679	0.217810812429	0.639819261511	1.0	9.008214215e-05	0.000241829906459	0.000190725775593	0.000184410355205	0.000159694199969
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae; g__Dermabacter	5.74204647626	0.219258393996	0.640071088063	1.0	7.22025959377e-05	2.64080090634e-05	2.10116665157e-05	1.27460440603e-05	1.77173956343e-05
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__[Exiguobacteraceae]; g__Exiguobacterium	5.7223569585	0.220864467049	0.640779626622	1.0	0.0	1.54903141793e-05	1.28024788889e-05	1.53750384585e-05	2.55434441695e-05
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Paenisporosarcina	5.70009337344	0.222692938885	0.642120744023	1.0	0.0	1.10524708032e-05	0.000173235115858	0.000320949273049	0.000963828683175
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__	5.60184481329	0.230921228039	0.661786446208	1.0	0.000291110455679	0.000299217113409	0.000554964629921	0.000948078286468	0.000866048851493
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Jeotgalicoccus	5.54220955585	0.236044065102	0.672367943019	1.0	0.0	0.0	8.61816424442e-05	0.000981783883906	3.14258208441e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter	5.50746680022	0.239073920992	0.676896041362	1.0	0.0	2.36682351277e-06	1.71499637061e-06	9.98925523508e-07	1.81955144418e-06
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Allobaculum	5.46658086155	0.242682704184	0.682999227346	1.0	0.0	2.59856207297e-05	1.63613661629e-05	7.09481224696e-06	1.02954743026e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Butyrivibrio	5.40540603273	0.24817033883	0.685863866672	1.0	0.0	0.0	3.85850626033e-07	2.15329770429e-07	0.0
k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__[Cerasicoccales]; f__[Cerasicoccaceae]; g__	5.39635064657	0.248991683881	0.685863866672	1.0	0.0	7.17894157993e-07	6.61358507191e-05	4.3401697334e-05	4.49265947195e-05
k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__	5.39373767833	0.249229121865	0.685863866672	1.0	0.0	1.47324580187e-06	3.52803895278e-07	1.27449062175e-06	1.57069138062e-06
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Geobacteraceae; g__Geobacter	5.38544164743	0.249984269082	0.685863866672	1.0	0.0	1.12005863731e-07	9.82843870534e-08	2.03078385146e-07	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__	5.35523152838	0.252750836335	0.685863866672	1.0	2.47449834803e-05	2.24578504169e-05	2.05829740904e-05	2.34421747807e-05	3.41361464996e-05
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Kocuria	5.34492943141	0.253700283634	0.685863866672	1.0	0.0	0.000180154251811	4.1736469108e-06	5.91381401701e-05	1.32571520881e-05
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium	5.34259817019	0.253915559151	0.685863866672	1.0	5.76092469079e-06	3.52108662988e-05	5.70122136981e-05	8.42287501005e-05	2.47218155421e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__SHA-98; f__; g__	5.32549067348	0.255500125409	0.686200336813	1.0	7.24744879158e-05	3.23378208496e-05	5.65807932322e-05	7.49061163705e-05	6.3584997198e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Erwinia	5.27633053969	0.260100869908	0.694587550323	1.0	8.04532901571e-05	4.70338175539e-05	4.27503237731e-05	8.49968177584e-05	4.2957024866e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__	5.21559237889	0.265882957255	0.706016892146	1.0	0.0	0.0	5.57013929075e-07	3.23046445314e-06	1.22612631478e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Actinobacillus	5.13502608896	0.273721443947	0.722747632894	1.0	0.0	3.474382766e-06	1.73098542319e-06	1.17938012022e-05	1.88530839208e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Conchiformibius	5.08077238169	0.279109702313	0.732857877581	1.0	0.0	9.54282442854e-06	4.11731641426e-07	1.03483133122e-06	1.86776216227e-05
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__Paraprevotella	5.01214735407	0.28605337028	0.746917133508	1.0	0.00573613614006	0.00348657765507	0.00470713475925	0.00838058983623	0.00613152110858
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Propionibacterium	4.96415858941	0.290994858349	0.751659367304	1.0	1.32229131929e-06	8.56612522548e-06	1.13638405517e-05	8.58251956727e-06	6.93193862105e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Morganella	4.9309894289	0.294451988228	0.751659367304	1.0	0.000660535202003	0.00200207676843	0.0038689427749	0.00088419974236	0.00416895634
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Cloacibacterium	4.93057443357	0.294495458597	0.751659367304	1.0	4.15480620064e-05	4.29740731789e-05	3.98124406198e-05	6.51385057912e-05	5.96506570398e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__EtOH8; g__	4.92390002679	0.295195333179	0.751659367304	1.0	0.0	1.00206884099e-05	1.8311014699e-05	1.68825857533e-05	3.22337373382e-05
k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Synergistes	4.90075199682	0.297633388951	0.751659367304	1.0	0.0	6.39241637814e-07	5.15853722572e-06	6.06828389556e-06	1.76401306508e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Pantoea	4.8755975359	0.300301774649	0.751659367304	1.0	0.0	6.21213145069e-06	4.207969758e-06	8.33637221443e-06	5.54643616164e-06
k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__Candidatus Koribacter	4.86317021075	0.301627393084	0.751659367304	1.0	0.0	2.34234166707e-07	0.0	1.23341303287e-07	1.91635705815e-07
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Viridibacillus	4.85905024958	0.302067939771	0.751659367304	1.0	0.0	1.13349255125e-06	3.01986899368e-06	2.8543333548e-05	1.33412704999e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__	4.85722744713	0.302263022171	0.751659367304	1.0	0.0	1.72339146933e-07	2.43174281222e-07	3.99690506786e-06	2.63841394753e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnobacterium	4.76023322169	0.312795266939	0.770406228068	1.0	0.000686477150118	0.00106307765265	0.00168784585146	0.00216268362194	0.00220547636532
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Cupriavidus	4.75449010009	0.313428270646	0.770406228068	1.0	9.013280167e-07	3.01289371184e-07	2.15819351661e-07	1.23501219055e-07	0.000497156417788
k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__Candidatus Xiphinematobacter	4.70229626354	0.319229461814	0.770406228068	1.0	0.0	1.23143462158e-06	2.53503820401e-07	5.45149857527e-07	3.64336579021e-07
k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__Candidatus Solibacter	4.64427994477	0.325780698781	0.770406228068	1.0	0.0	1.15313221554e-06	1.122532903e-07	1.11131464974e-07	3.84612858535e-07
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__	4.61958819106	0.328601957973	0.770406228068	1.0	0.0	2.77244565603e-05	5.66403731553e-05	4.31522774308e-05	8.6713827172e-06
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__Blastococcus	4.61903223909	0.328665708525	0.770406228068	1.0	0.0	5.8141056016e-07	6.08479308962e-07	0.0	6.27721328891e-08
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc	4.61049195374	0.329646279184	0.770406228068	1.0	0.000857418455932	3.75366469701e-05	0.000528769250359	0.00010380227145	0.000159704102045
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__rc4-4	4.60739388422	0.330002577085	0.770406228068	1.0	0.000244096430116	0.000230971073052	0.000240775289508	0.000227449749491	0.000272230160073
k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__[Methanomassiliicoccaceae]; g__Methanomassiliicoccus	4.59824328179	0.331056780084	0.770406228068	1.0	0.0	1.13553301977e-07	2.25093971101e-06	1.03381737504e-05	1.15859773302e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus	4.58691488278	0.332365658746	0.770406228068	1.0	1.55240330213e-05	0.0027012578016	0.00199889935736	0.00112971566015	0.00979681865278
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella	4.58147156285	0.332996067001	0.770406228068	1.0	0.000653202184742	0.0015249071513	0.00242177143137	0.00126183234553	0.00112363770814
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella	4.57462222743	0.333790685104	0.770406228068	1.0	0.0	1.06065436859e-07	4.00253007931e-08	1.43322191434e-07	8.47473729379e-05
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia	4.57218397942	0.334073925705	0.770406228068	1.0	0.0	3.1713745759e-06	4.67900451434e-07	6.56663587976e-06	2.99553056746e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas	4.57008290569	0.334318154118	0.770406228068	1.0	0.0	4.02286232529e-05	6.86882540703e-07	8.76060517469e-08	3.30152559486e-07
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter	4.54482369979	0.337265586644	0.770406228068	1.0	0.0	9.45334364958e-07	6.61454069004e-06	8.20916097234e-06	5.5428248533e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Methyloversatilis	4.54273937022	0.337509735233	0.770406228068	1.0	0.0	7.78470313618e-07	0.0	1.01464948413e-06	6.61599064848e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Pseudoramibacter_Eubacterium	4.54139392017	0.3376674106	0.770406228068	1.0	0.0	1.53210550955e-05	1.95799877205e-05	1.66067071682e-05	3.87946721429e-05
k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Ureaplasma	4.46657456159	0.346529292007	0.777601446699	1.0	0.0	1.7620199797e-06	2.3022065957e-06	3.814484941e-07	2.43170333219e-06
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__	4.45087768229	0.348411918488	0.777601446699	1.0	9.013280167e-07	3.99977221134e-06	1.80904697866e-05	9.27177264769e-07	2.51922418078e-05
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hydrogenophaga	4.44351267606	0.349298060198	0.777601446699	1.0	0.0	0.0	5.71323397566e-06	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__	4.44222188977	0.349453549789	0.777601446699	1.0	8.81878326733e-06	0.000109740185631	5.98667721337e-05	6.19149831114e-05	5.049495867e-05
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Leptothrix	4.4416642766	0.349520737576	0.777601446699	1.0	1.48364650638e-06	0.0	5.27160599821e-06	4.12315231566e-05	1.55644241665e-06
k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101	4.43149476766	0.350747886596	0.777601446699	1.0	0.0	1.74855140947e-06	1.19980115661e-06	1.68741481486e-06	1.85713086543e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Brevibacillus	4.38748497637	0.356098085413	0.782084580113	1.0	0.0	0.0	0.0	4.79646735024e-06	2.07876061268e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium	4.38748497637	0.356098085413	0.782084580113	1.0	0.0	0.0	0.0	7.30690576869e-07	7.63269118205e-07
k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__	4.33930803999	0.362028775487	0.789886776803	1.0	0.0	6.49916378573e-07	6.1667946743e-08	3.45833584729e-07	5.07560384288e-07
k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma	4.323807613	0.36395338239	0.789886776803	1.0	2.64458263858e-06	5.09547649075e-07	1.0591504992e-05	2.42021715098e-06	1.69398465308e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Planococcus	4.3178727828	0.36469240546	0.789886776803	1.0	0.0	0.0	1.30478974493e-06	2.57671127177e-06	3.56241644629e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Rahnella	4.18455001896	0.381605494684	0.79100136034	1.0	0.0	1.79516123407e-06	2.21438928282e-05	3.6116411396e-07	3.84222230799e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__	4.18269372089	0.381845200295	0.79100136034	1.0	0.00112481020715	0.000925510018741	0.000682416597026	0.000786934424873	0.00084997938519
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus	4.15832063249	0.385003297027	0.79100136034	1.0	0.0250033537567	0.0234146429232	0.0219328176319	0.0248318606608	0.0254511564251
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Brucellaceae; g__Ochrobactrum	4.12279380853	0.389642515241	0.79100136034	1.0	0.0	6.86253157215e-05	0.000630088634763	0.000365073874904	0.000484550517994
